day,shift_id,machine_id,machine_role,sample_id,production_units,total_hours,idle_hours,mobilisation_cost,sequencing_violations,blackout_conflicts,available_hours,utilisation_ratio,downtime_hours,downtime_events,weather_severity_total
51,S1,M2,forwarder,0,10.432,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
52,S1,M1,harvester,0,13.112,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
52,S1,M2,forwarder,0,10.432,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
53,S1,M1,harvester,0,13.112,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
54,S1,M1,harvester,0,13.112,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
54,S1,M2,forwarder,0,10.432,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
55,S1,M1,harvester,0,13.112,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
55,S1,M2,forwarder,0,10.432,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
56,S1,M1,harvester,0,13.112,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
56,S1,M2,forwarder,0,10.432,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
57,S1,M1,harvester,0,9.948,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
57,S1,M2,forwarder,0,9.948,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
58,S1,M1,harvester,0,9.948,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
58,S1,M2,forwarder,0,9.948,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
59,S1,M1,harvester,0,9.948,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
60,S1,M2,forwarder,0,9.948,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
61,S1,M1,harvester,0,9.948,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
61,S1,M2,forwarder,0,9.948,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
62,S1,M1,harvester,0,13.112,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
62,S1,M2,forwarder,0,10.432,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
63,S1,M1,harvester,0,13.112,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
64,S1,M1,harvester,0,13.112,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
64,S1,M2,forwarder,0,10.432,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
65,S1,M1,harvester,0,13.112,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
66,S1,M1,harvester,0,13.112,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
67,S1,M1,harvester,0,13.112,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
67,S1,M2,forwarder,0,10.432,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
68,S1,M1,harvester,0,13.112,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
68,S1,M2,forwarder,0,10.432,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
69,S1,M1,harvester,0,13.112,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
69,S1,M2,forwarder,0,10.432,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
70,S1,M1,harvester,0,13.112,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
70,S1,M2,forwarder,0,10.432,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
71,S1,M2,forwarder,0,10.432,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
72,S1,M1,harvester,0,13.112,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
72,S1,M2,forwarder,0,10.432,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
73,S1,M1,harvester,0,13.112,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
73,S1,M2,forwarder,0,10.432,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
74,S1,M1,harvester,0,13.112,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
75,S1,M2,forwarder,0,10.432,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
77,S1,M1,harvester,0,13.112,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
77,S1,M2,forwarder,0,10.432,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
78,S1,M1,harvester,0,13.112,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
78,S1,M2,forwarder,0,10.432,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
79,S1,M1,harvester,0,13.112,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
79,S1,M2,forwarder,0,10.432,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
80,S1,M1,harvester,0,13.112,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
80,S1,M2,forwarder,0,10.432,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
81,S1,M1,harvester,0,13.112,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
81,S1,M2,forwarder,0,10.432,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
82,S1,M1,harvester,0,13.112,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
83,S1,M1,harvester,0,13.112,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
83,S1,M2,forwarder,0,10.432,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
84,S1,M1,harvester,0,13.112,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
84,S1,M2,forwarder,0,10.432,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
85,S1,M1,harvester,0,13.112,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
85,S1,M2,forwarder,0,10.432,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
86,S1,M1,harvester,0,13.112,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
86,S1,M2,forwarder,0,10.432,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
87,S1,M1,harvester,0,13.112,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
87,S1,M2,forwarder,0,10.432,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
88,S1,M1,harvester,0,13.112,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
88,S1,M2,forwarder,0,10.432,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
89,S1,M1,harvester,0,13.112,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
89,S1,M2,forwarder,0,10.432,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
90,S1,M1,harvester,0,13.112,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
91,S1,M1,harvester,0,13.112,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
91,S1,M2,forwarder,0,10.432,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
92,S1,M1,harvester,0,13.112,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
93,S1,M2,forwarder,0,10.432,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
94,S1,M1,harvester,0,13.112,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
94,S1,M2,forwarder,0,10.432,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
95,S1,M1,harvester,0,13.112,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
95,S1,M2,forwarder,0,10.432,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
96,S1,M1,harvester,0,13.112,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
96,S1,M2,forwarder,0,10.432,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
97,S1,M1,harvester,0,13.112,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
97,S1,M2,forwarder,0,10.432,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
98,S1,M1,harvester,0,13.112,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
98,S1,M2,forwarder,0,10.432,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
99,S1,M1,harvester,0,13.112,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
99,S1,M2,forwarder,0,10.432,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
101,S1,M1,harvester,0,8.299,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
101,S1,M2,forwarder,0,8.299,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
102,S1,M1,harvester,0,8.299,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
103,S1,M1,harvester,0,8.299,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
103,S1,M2,forwarder,0,8.299,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
104,S1,M1,harvester,0,8.299,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
104,S1,M2,forwarder,0,8.299,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
105,S1,M1,harvester,0,8.299,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
105,S1,M2,forwarder,0,8.299,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
106,S1,M1,harvester,0,8.299,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
106,S1,M2,forwarder,0,8.299,8.0,0.0,0.0,0,0,8.0,1.0,0.0,0,0.0
