machine_id,day,available
M4,94,1
M4,95,1
M4,96,1
M4,97,1
M4,98,1
M4,99,1
M4,100,1
M4,101,1
M4,102,1
M4,103,1
M4,104,1
M4,105,1
M4,106,1
M4,107,1
M4,108,1
M4,109,1
M4,110,0
M4,111,1
M4,112,1
