day,sample_id,production_units,total_hours,idle_hours,mobilisation_cost,completed_blocks,blackout_conflicts,sequencing_violations,available_hours,utilisation_ratio,downtime_hours,downtime_events,weather_severity_total
30,0,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
31,0,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
32,0,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
33,0,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
34,0,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
35,0,0.0,0.0,8.0,0.0,0,0,0,8.0,0.0,0.0,0,0.0
36,0,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
37,0,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
38,0,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
39,0,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
40,0,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
41,0,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
42,0,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
43,0,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
44,0,10.432,8.0,0.0,0.0,0,0,0,8.0,1.0,0.0,0,0.0
45,0,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
46,0,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
47,0,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
48,0,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
49,0,13.112,8.0,8.0,0.0,0,0,0,16.0,0.5,0.0,0,0.0
50,0,16.4808,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.6
51,0,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
52,0,16.4808,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.6
53,0,13.112,8.0,0.0,0.0,0,0,0,8.0,1.0,0.0,0,0.0
54,0,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
55,0,16.4808,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.6
56,0,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
57,0,19.896,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
58,0,19.896,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
59,0,9.948,8.0,0.0,0.0,0,0,0,8.0,1.0,0.0,0,0.0
60,0,9.948,8.0,0.0,0.0,0,0,0,8.0,1.0,0.0,0,0.0
61,0,9.948,8.0,8.0,0.0,0,0,0,16.0,0.5,0.0,0,0.0
62,0,7.3024,8.0,8.0,0.0,0,0,0,16.0,0.5,0.0,0,0.3
63,0,13.112,8.0,0.0,0.0,0,0,0,8.0,1.0,0.0,0,0.0
64,0,16.4808,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.6
65,0,0.0,0.0,8.0,0.0,0,0,0,8.0,0.0,0.0,0,0.0
66,0,13.112,8.0,0.0,0.0,0,0,0,8.0,1.0,0.0,0,0.0
67,0,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
68,0,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
69,0,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
70,0,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
71,0,10.432,8.0,0.0,0.0,0,0,0,8.0,1.0,0.0,0,0.0
72,0,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
73,0,10.432,8.0,8.0,0.0,0,0,0,16.0,0.5,0.0,0,0.0
74,0,13.112,8.0,0.0,0.0,0,0,0,8.0,1.0,0.0,0,0.0
75,0,10.432,8.0,0.0,0.0,0,0,0,8.0,1.0,0.0,0,0.0
77,0,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
78,0,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
79,0,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
80,0,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
81,0,16.4808,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.6
82,0,13.112,8.0,0.0,0.0,0,0,0,8.0,1.0,0.0,0,0.0
83,0,10.432,8.0,8.0,0.0,0,0,0,16.0,0.5,0.0,0,0.0
84,0,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
85,0,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
86,0,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
87,0,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
88,0,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
89,0,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
90,0,13.112,8.0,0.0,0.0,0,0,0,8.0,1.0,0.0,0,0.0
91,0,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
92,0,13.112,8.0,0.0,0.0,0,0,0,8.0,1.0,0.0,0,0.0
93,0,10.432,8.0,0.0,0.0,0,0,0,8.0,1.0,0.0,0,0.0
94,0,10.432,8.0,8.0,0.0,0,0,0,16.0,0.5,0.0,0,0.0
95,0,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
96,0,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
97,0,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
98,0,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
99,0,16.4808,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.6
100,0,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
101,0,16.598,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
102,0,8.299,8.0,0.0,0.0,0,0,0,8.0,1.0,0.0,0,0.0
103,0,16.598,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
104,0,16.598,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
105,0,16.598,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
106,0,16.598,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
107,0,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
108,0,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
109,0,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
110,0,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
111,0,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
112,0,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
1,1,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
2,1,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
3,1,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
4,1,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
5,1,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
6,1,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
7,1,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
8,1,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
9,1,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
10,1,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
11,1,0.0,0.0,8.0,0.0,0,0,0,8.0,0.0,0.0,0,0.0
12,1,8.319,8.0,8.0,0.0,0,0,0,16.0,0.5,0.0,0,0.0
13,1,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
14,1,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
15,1,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
16,1,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
17,1,0.0,0.0,8.0,0.0,0,0,0,8.0,0.0,0.0,0,0.0
18,1,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
19,1,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
20,1,0.0,0.0,8.0,0.0,0,0,0,8.0,0.0,0.0,0,0.0
21,1,0.0,0.0,8.0,0.0,0,0,0,8.0,0.0,0.0,0,0.0
22,1,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
23,1,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
24,1,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
25,1,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
26,1,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
27,1,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
28,1,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
29,1,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
30,1,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
31,1,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
32,1,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
33,1,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
34,1,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
35,1,0.0,0.0,8.0,0.0,0,0,0,8.0,0.0,0.0,0,0.0
36,1,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
37,1,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
38,1,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
39,1,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
40,1,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
41,1,16.4808,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.6
42,1,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
43,1,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
44,1,10.432,8.0,0.0,0.0,0,0,0,8.0,1.0,0.0,0,0.0
45,1,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
46,1,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
47,1,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
48,1,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
49,1,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
50,1,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
51,1,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
52,1,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
53,1,13.112,8.0,0.0,0.0,0,0,0,8.0,1.0,0.0,0,0.0
54,1,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
55,1,16.4808,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.6
56,1,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
57,1,19.896,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
58,1,19.896,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
59,1,6.9636,8.0,0.0,0.0,0,0,0,8.0,1.0,0.0,0,0.3
60,1,9.948,8.0,0.0,0.0,0,0,0,8.0,1.0,0.0,0,0.0
61,1,19.896,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
62,1,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
63,1,13.112,8.0,0.0,0.0,0,0,0,8.0,1.0,0.0,0,0.0
64,1,10.432,8.0,8.0,0.0,0,0,0,16.0,0.5,0.0,0,0.0
65,1,13.112,8.0,0.0,0.0,0,0,0,8.0,1.0,0.0,0,0.0
66,1,9.1784,8.0,0.0,0.0,0,0,0,8.0,1.0,0.0,0,0.3
67,1,10.432,8.0,8.0,0.0,0,0,0,16.0,0.5,0.0,0,0.0
68,1,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
69,1,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
70,1,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
71,1,10.432,8.0,0.0,0.0,0,0,0,8.0,1.0,0.0,0,0.0
72,1,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
73,1,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
74,1,13.112,8.0,0.0,0.0,0,0,0,8.0,1.0,0.0,0,0.0
75,1,10.432,8.0,0.0,0.0,0,0,0,8.0,1.0,0.0,0,0.0
77,1,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
78,1,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
79,1,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
80,1,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
81,1,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
82,1,13.112,8.0,0.0,0.0,0,0,0,8.0,1.0,0.0,0,0.0
83,1,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
84,1,16.4808,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.6
85,1,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
86,1,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
87,1,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
88,1,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
89,1,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
90,1,9.1784,8.0,0.0,0.0,0,0,0,8.0,1.0,0.0,0,0.3
91,1,13.112,8.0,8.0,0.0,0,0,0,16.0,0.5,0.0,0,0.0
92,1,9.1784,8.0,0.0,0.0,0,0,0,8.0,1.0,0.0,0,0.3
93,1,10.432,8.0,0.0,0.0,0,0,0,8.0,1.0,0.0,0,0.0
94,1,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
95,1,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
96,1,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
97,1,10.432,8.0,8.0,0.0,0,0,0,16.0,0.5,0.0,0,0.0
98,1,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
99,1,16.4808,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.6
100,1,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
101,1,16.598,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
102,1,8.299,8.0,0.0,0.0,0,0,0,8.0,1.0,0.0,0,0.0
103,1,16.598,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
104,1,16.598,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
105,1,8.299,8.0,8.0,0.0,0,0,0,16.0,0.5,0.0,0,0.0
106,1,16.598,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
107,1,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
108,1,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
109,1,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
110,1,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
111,1,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
112,1,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
1,2,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
2,2,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
3,2,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
4,2,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
5,2,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
6,2,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
7,2,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
8,2,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
9,2,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
10,2,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
11,2,0.0,0.0,8.0,0.0,0,0,0,8.0,0.0,0.0,0,0.0
12,2,8.319,8.0,8.0,0.0,0,0,0,16.0,0.5,0.0,0,0.0
13,2,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
14,2,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
15,2,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
16,2,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
17,2,0.0,0.0,8.0,0.0,0,0,0,8.0,0.0,0.0,0,0.0
18,2,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
19,2,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
20,2,0.0,0.0,8.0,0.0,0,0,0,8.0,0.0,0.0,0,0.0
21,2,0.0,0.0,8.0,0.0,0,0,0,8.0,0.0,0.0,0,0.0
22,2,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
23,2,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
24,2,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
25,2,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
26,2,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
27,2,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
28,2,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
29,2,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
30,2,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
31,2,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
32,2,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
33,2,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
34,2,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
35,2,0.0,0.0,8.0,0.0,0,0,0,8.0,0.0,0.0,0,0.0
36,2,0.0,0.0,16.0,0.0,0,0,0,16.0,0.0,0.0,0,0.0
37,2,16.4808,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.6
38,2,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
39,2,16.4808,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.6
40,2,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
41,2,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
42,2,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
43,2,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
44,2,10.432,8.0,0.0,0.0,0,0,0,8.0,1.0,0.0,0,0.0
45,2,13.112,8.0,8.0,0.0,0,0,0,16.0,0.5,0.0,0,0.0
46,2,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
47,2,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
48,2,10.432,8.0,8.0,0.0,0,0,0,16.0,0.5,0.0,0,0.0
49,2,13.112,8.0,8.0,0.0,0,0,0,16.0,0.5,0.0,0,0.0
50,2,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
51,2,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
52,2,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
53,2,13.112,8.0,0.0,0.0,0,0,0,8.0,1.0,0.0,0,0.0
54,2,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
55,2,16.4808,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.6
56,2,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
57,2,19.896,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
58,2,19.896,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
59,2,9.948,8.0,0.0,0.0,0,0,0,8.0,1.0,0.0,0,0.0
60,2,9.948,8.0,0.0,0.0,0,0,0,8.0,1.0,0.0,0,0.0
61,2,19.896,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
62,2,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
63,2,13.112,8.0,0.0,0.0,0,0,0,8.0,1.0,0.0,0,0.0
64,2,13.112,8.0,8.0,0.0,0,0,0,16.0,0.5,0.0,0,0.0
65,2,13.112,8.0,0.0,0.0,0,0,0,8.0,1.0,0.0,0,0.0
66,2,13.112,8.0,0.0,0.0,0,0,0,8.0,1.0,0.0,0,0.0
67,2,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
68,2,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
69,2,10.432,8.0,8.0,0.0,0,0,0,16.0,0.5,0.0,0,0.0
70,2,13.112,8.0,8.0,0.0,0,0,0,16.0,0.5,0.0,0,0.0
71,2,10.432,8.0,0.0,0.0,0,0,0,8.0,1.0,0.0,0,0.0
72,2,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
73,2,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
74,2,13.112,8.0,0.0,0.0,0,0,0,8.0,1.0,0.0,0,0.0
75,2,10.432,8.0,0.0,0.0,0,0,0,8.0,1.0,0.0,0,0.0
77,2,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
78,2,10.432,8.0,8.0,0.0,0,0,0,16.0,0.5,0.0,0,0.0
79,2,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
80,2,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
81,2,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
82,2,13.112,8.0,0.0,0.0,0,0,0,8.0,1.0,0.0,0,0.0
83,2,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
84,2,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
85,2,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
86,2,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
87,2,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
88,2,7.3024,8.0,8.0,0.0,0,0,0,16.0,0.5,0.0,0,0.3
89,2,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
90,2,13.112,8.0,0.0,0.0,0,0,0,8.0,1.0,0.0,0,0.0
91,2,23.544,16.0,0.0,0.0,0,0,0,16.0,1.0,0.0,0,0.0
92,2,13.112,8.0,0.0,0.0,0,0,0,8.0,1.0,0.0,0,0.0
